id,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
743,38,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Alta,Alta,3,Data Scientist,Alta,Single,7861.0,4,Yes,14,Alta,Muy_Alta,0,10,4,1,0,0
744,44,No,Non-Travel,Research & Development,24,Primaria,Systems Engineer,Baja,Baja,1,Laboratory Technician,Baja,Single,3708.0,2,No,14,Alta,Alta,0,9,5,5,1,4
746,47,No,Travel_Frequently,Sales,3,Universitaria,Medical,Muy_Alta,No aplica,4,Sales Executive,No aplica,Divorced,13770.0,9,Yes,12,Alta,Muy_Alta,2,28,2,22,11,13
747,30,No,Travel_Rarely,Sales,27,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Divorced,5304.0,7,No,23,Muy_Alta,Muy_Alta,1,10,2,8,7,7
752,42,Yes,Travel_Frequently,Research & Development,19,Universitaria,Systems Engineer,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2759.0,6,Yes,12,Alta,Muy_Alta,0,7,2,2,2,2
754,43,No,Travel_Frequently,Sales,15,Universitaria,Life Sciences,Muy_Alta,Media,2,Sales Executive,Media,Married,6804.0,3,No,18,Alta,Alta,1,7,5,2,2,2
757,34,No,Travel_Rarely,Research & Development,8,Universitaria,Systems Engineer,Media,Alta,2,Software Engineer,Alta,Single,6142.0,3,No,11,Alta,Muy_Alta,0,10,2,5,4,3
758,23,No,Travel_Rarely,Financial,9,Universitaria,Finanzas,Media,Alta,1,Treasurer,Alta,Married,2500.0,1,No,14,Alta,Muy_Alta,1,5,2,4,0,2
762,56,No,Travel_Rarely,Research & Development,9,Universitaria,Systems Engineer,Alta,Alta,4,Software Engineer,Alta,Married,11103.0,7,No,11,Alta,Alta,0,30,1,10,1,1
763,40,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,Muy_Alta,Media,1,Research Scientist,Media,Single,2342.0,0,Yes,20,Muy_Alta,Muy_Alta,0,5,2,4,2,3
764,27,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,Muy_Alta,Media,2,Software Engineer,Media,Single,6811.0,8,No,19,Alta,Baja,0,9,2,7,0,7
766,29,No,Travel_Rarely,Sales,10,Universitaria,Marketing,Muy_Alta,Alta,1,Sales Representative,Alta,Divorced,2297.0,1,No,14,Alta,Muy_Alta,2,2,2,2,2,2
769,53,No,Travel_Rarely,Research & Development,6,Universitaria,Software Engineer,Muy_Alta,Alta,2,Laboratory Technician,Alta,Single,2450.0,2,No,17,Alta,Muy_Alta,0,19,4,2,2,2
771,35,No,Non-Travel,Research & Development,2,Universitaria,Software Engineer,Muy_Alta,Alta,2,Software Engineer,Alta,Divorced,5093.0,2,No,11,Alta,Baja,1,16,2,1,0,0
772,32,No,Travel_Frequently,Research & Development,24,Universitaria,Software Engineer,Baja,Alta,2,Laboratory Technician,Alta,Married,5309.0,1,No,15,Alta,Muy_Alta,2,10,2,10,4,7
773,38,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,Muy_Alta,Alta,1,Research Scientist,Alta,Married,3057.0,6,Yes,13,Alta,Media,1,6,0,1,0,1
775,34,No,Travel_Rarely,Financial,8,Universitaria,Ingeniería Administrativa,Media,Alta,2,Accountant,Alta,Divorced,5121.0,3,No,14,Alta,Alta,1,7,3,0,0,0
776,52,No,Travel_Rarely,Sales,3,Universitaria,Marketing,Alta,Media,4,CMO,Media,Married,16856.0,1,No,11,Alta,Baja,0,34,3,34,1,16
780,33,Yes,Travel_Rarely,Research & Development,1,Universitaria,Other,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2686.0,1,Yes,13,Alta,Alta,0,10,2,10,7,8
781,25,No,Travel_Rarely,Sales,26,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,6180.0,1,No,23,Muy_Alta,Media,0,6,5,6,1,4
784,23,No,Travel_Rarely,Research & Development,10,Master,Systems Engineer,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3505.0,1,No,18,Alta,Muy_Alta,0,2,3,2,0,2
785,47,Yes,Travel_Frequently,Sales,27,Master,Life Sciences,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Single,6397.0,4,Yes,12,Alta,Muy_Alta,0,8,2,5,1,3
786,34,No,Travel_Rarely,Sales,2,Universitaria,Other,Muy_Alta,Alta,2,Sales Executive,Alta,Single,6274.0,1,No,22,Muy_Alta,Alta,0,6,5,6,1,4
787,55,Yes,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,Muy_Alta,Alta,5,CTO,Alta,Married,19859.0,5,Yes,13,Alta,Muy_Alta,1,24,2,5,1,4
789,36,No,Non-Travel,Sales,8,Universitaria,Life Sciences,Baja,Media,3,Sales Executive,Media,Single,7587.0,1,No,15,Alta,Media,0,10,1,10,0,9
791,52,No,Non-Travel,Research & Development,19,Universitaria,Systems Engineer,Muy_Alta,Alta,1,Research Scientist,Alta,Married,4258.0,0,No,18,Alta,Baja,1,5,3,4,1,2
792,26,No,Travel_Frequently,Research & Development,1,Primaria,Software Engineer,Baja,Baja,1,Laboratory Technician,Baja,Divorced,4364.0,3,No,14,Alta,Baja,1,5,2,2,2,0
793,29,No,Travel_Rarely,Research & Development,27,Universitaria,Systems Engineer,Media,Alta,2,Software Engineer,Alta,Married,4335.0,4,No,12,Alta,Baja,1,11,3,8,1,1
796,26,Yes,Travel_Rarely,Sales,8,Universitaria,Technical Degree,Muy_Alta,Media,2,Sales Executive,Media,Single,5326.0,6,No,17,Alta,Alta,0,6,2,4,1,2
797,34,No,Travel_Rarely,Financial,1,Master,Ingeniería Administrativa,Media,Muy_Alta,1,Financial Analyst,Muy_Alta,Single,3280.0,2,No,16,Alta,Alta,0,10,2,4,1,3
800,27,No,Travel_Frequently,Sales,8,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Married,4342.0,0,No,19,Alta,Media,1,5,3,4,1,1
802,37,No,Travel_Rarely,Research & Development,10,Universitaria,Software Engineer,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,2782.0,0,Yes,13,Alta,Media,2,6,3,5,4,3
805,35,No,Travel_Rarely,Sales,8,Universitaria,Life Sciences,Baja,Alta,1,Sales Representative,Alta,Married,2572.0,1,No,16,Alta,Media,1,3,1,3,0,2
806,30,No,Travel_Rarely,Research & Development,1,Primaria,Software Engineer,Muy_Alta,Baja,1,Laboratory Technician,Baja,Married,3833.0,3,No,21,Muy_Alta,Alta,2,7,2,2,0,2
807,40,No,Travel_Frequently,Research & Development,2,Master,Systems Engineer,Alta,Muy_Alta,2,Software Engineer,Muy_Alta,Married,4244.0,1,No,24,Muy_Alta,Muy_Alta,1,8,2,8,3,7
808,34,No,Travel_Rarely,Sales,8,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Married,6500.0,5,No,17,Alta,Media,1,6,1,3,1,2
809,42,No,Travel_Frequently,Research & Development,8,Universitaria,Software Engineer,Media,Alta,5,CTO,Alta,Divorced,18430.0,1,No,13,Alta,Media,1,24,4,24,14,9
811,23,Yes,Travel_Rarely,Research & Development,6,Master,Software Engineer,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,1601.0,1,Yes,21,Muy_Alta,Alta,2,1,2,0,0,0
812,24,No,Non-Travel,Research & Development,9,Universitaria,Software Engineer,Alta,Media,1,Laboratory Technician,Media,Divorced,2694.0,1,No,11,Alta,Alta,3,1,4,1,0,0
815,50,No,Travel_Rarely,Financial,2,Universitaria,Finanzas,Alta,Alta,4,Financial Director,Alta,Married,17639.0,5,No,16,Alta,Muy_Alta,0,30,3,4,0,3
816,29,Yes,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Media,Media,1,Laboratory Technician,Media,Married,2319.0,1,Yes,11,Alta,Muy_Alta,1,1,1,1,0,0
817,33,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,Alta,Alta,3,Research Director,Alta,Married,11691.0,0,No,11,Alta,Muy_Alta,0,14,3,13,3,7
819,33,Yes,Travel_Rarely,Sales,16,Universitaria,Marketing,Baja,Alta,2,Sales Executive,Alta,Single,5324.0,5,No,15,Alta,Alta,0,6,3,3,0,2
820,47,No,Travel_Rarely,Research & Development,2,Universitaria,Other,Alta,Alta,4,CTO,Alta,Married,16752.0,1,Yes,11,Alta,Alta,1,26,3,26,3,0
823,36,No,Travel_Rarely,Research & Development,1,Universitaria,Other,Alta,Alta,2,Data Scientist,Alta,Married,5228.0,0,No,15,Alta,Baja,1,10,2,9,0,5
824,29,No,Travel_Rarely,Research & Development,23,Master,Software Engineer,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2700.0,1,No,24,Muy_Alta,Alta,1,10,3,10,0,7
825,58,Yes,Travel_Rarely,Financial,2,Universitaria,Ingeniería Administrativa,Muy_Alta,Alta,5,Financial Director,No aplica,Single,19246.0,7,Yes,12,Alta,Muy_Alta,0,40,2,31,13,8
826,35,No,Travel_Rarely,Research & Development,1,Master,Software Engineer,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2506.0,3,No,13,Alta,Alta,0,7,0,2,2,2
828,28,Yes,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,Alta,Alta,1,Research Scientist,Alta,Single,4382.0,6,No,17,Alta,Muy_Alta,0,5,3,2,2,1
830,32,No,Travel_Rarely,Research & Development,4,Universitaria,Software Engineer,Alta,Media,2,Data Scientist,Media,Married,6162.0,1,No,12,Alta,Alta,1,14,3,14,6,8
832,40,No,Travel_Frequently,Research & Development,16,Universitaria,Systems Engineer,Baja,Media,2,Laboratory Technician,Media,Single,5094.0,6,No,14,Alta,Muy_Alta,0,10,6,1,0,0
833,30,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,Alta,No aplica,2,Data Scientist,No aplica,Single,6877.0,5,Yes,24,Muy_Alta,Media,0,12,4,0,0,0
836,42,No,Travel_Rarely,Research & Development,29,Universitaria,Software Engineer,Media,Alta,2,Data Scientist,Alta,Married,4434.0,1,No,13,Alta,Muy_Alta,1,10,3,9,7,8
837,38,No,Travel_Frequently,Research & Development,12,Universitaria,Software Engineer,Baja,Media,2,Software Engineer,Media,Divorced,6288.0,2,No,15,Alta,Alta,1,13,3,4,1,2
838,34,No,Travel_Frequently,Research & Development,16,Universitaria,Software Engineer,Alta,Media,1,Research Scientist,Media,Single,2553.0,1,No,16,Alta,Alta,0,6,3,5,1,3
840,49,Yes,Travel_Rarely,Sales,11,Universitaria,Marketing,Alta,Alta,3,Sales Executive,Alta,Married,7654.0,1,No,18,Alta,Baja,2,9,3,9,7,7
842,55,Yes,Travel_Rarely,Sales,2,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,5160.0,4,No,16,Alta,Alta,0,12,3,9,7,3
843,43,No,Travel_Rarely,Research & Development,14,Universitaria,Software Engineer,Media,Alta,4,Research Director,Alta,Married,17159.0,6,No,24,Muy_Alta,Alta,1,22,3,4,1,0
844,27,No,Travel_Rarely,Research & Development,5,Universitaria,Software Technologist,Alta,Media,3,Research Director,Media,Divorced,12808.0,1,Yes,16,Alta,Media,1,9,3,9,0,8
845,35,No,Travel_Rarely,Research & Development,7,Universitaria,Other,Alta,Alta,3,Data Scientist,Alta,Single,10221.0,3,No,21,Muy_Alta,Media,0,17,3,8,1,6
846,28,No,Travel_Rarely,Sales,2,Universitaria,Marketing,Media,Alta,2,Sales Executive,Alta,Married,4779.0,1,Yes,20,Muy_Alta,Baja,0,8,2,8,7,5
847,34,No,Travel_Rarely,Human Resources,3,Universitaria,Human Resources,Alta,Alta,1,Human Resources,Alta,Married,3737.0,0,No,19,Alta,Alta,1,4,1,3,0,2
848,26,Yes,Travel_Frequently,Research & Development,5,Universitaria,Systems Engineer,Alta,Media,1,Research Scientist,Media,Married,2366.0,1,Yes,14,Alta,Baja,1,8,2,8,1,7
850,27,No,Non-Travel,Research & Development,3,Universitaria,Systems Engineer,Muy_Alta,Alta,1,Research Scientist,Alta,Married,1706.0,1,No,11,Alta,Alta,3,0,6,0,0,0
851,51,No,Travel_Rarely,Sales,26,Universitaria,Marketing,Baja,Alta,4,CMO,Alta,Married,16307.0,2,No,14,Alta,Alta,1,29,2,20,4,17
852,44,No,Travel_Rarely,Research & Development,4,Universitaria,Systems Engineer,Muy_Alta,Alta,2,Software Engineer,Alta,Single,5933.0,9,No,12,Alta,Muy_Alta,0,10,2,5,2,3
854,25,No,Travel_Rarely,Research & Development,2,Master,Systems Engineer,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3424.0,7,No,13,Alta,Alta,0,6,3,4,0,1
855,33,No,Travel_Rarely,Sales,1,Master,Medical,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Divorced,4037.0,1,No,22,Muy_Alta,Baja,1,9,5,9,0,8
856,35,No,Travel_Rarely,Research & Development,27,Universitaria,Systems Engineer,Alta,Media,1,Research Scientist,Media,Single,2559.0,1,No,11,Alta,Muy_Alta,0,6,3,6,1,1
857,36,No,Travel_Rarely,Sales,1,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Married,6201.0,1,Yes,14,Alta,Muy_Alta,1,18,1,18,4,11
859,32,No,Travel_Rarely,Sales,13,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Divorced,4403.0,2,No,11,Alta,Alta,1,8,3,5,0,3
861,30,No,Travel_Frequently,Research & Development,5,Universitaria,Software Engineer,Media,Media,1,Research Scientist,Media,Divorced,3761.0,9,No,12,Alta,Media,1,10,3,5,0,3
862,53,No,Travel_Rarely,Sales,7,Universitaria,Marketing,Baja,Media,3,Sales Executive,Media,Married,10934.0,7,Yes,18,Alta,Muy_Alta,1,35,3,5,0,4
867,52,No,Travel_Frequently,Research & Development,25,Universitaria,Systems Engineer,Alta,Media,4,Data Scientist,Media,Married,13826.0,3,No,22,Muy_Alta,Alta,0,31,3,9,0,0
868,37,No,Travel_Rarely,Sales,16,Universitaria,Marketing,Muy_Alta,Media,2,Sales Executive,Media,Divorced,6334.0,4,No,19,Alta,Muy_Alta,2,9,2,1,0,0
872,22,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Muy_Alta,No aplica,2,Data Scientist,No aplica,Married,4775.0,6,No,22,Muy_Alta,Baja,2,4,2,2,2,2
874,44,No,Travel_Rarely,Research & Development,8,Master,Software Engineer,Baja,Muy_Alta,1,Laboratory Technician,No aplica,Married,2818.0,2,Yes,24,Muy_Alta,Alta,1,10,2,3,0,2
875,42,No,Travel_Frequently,Research & Development,2,Universitaria,Systems Engineer,Media,Alta,1,Research Scientist,Alta,Single,2515.0,5,Yes,14,Alta,Muy_Alta,0,8,2,2,2,2
879,25,No,Travel_Rarely,Sales,3,Universitaria,Other,Alta,Alta,2,Sales Executive,Alta,Married,4194.0,1,Yes,18,Alta,Muy_Alta,0,5,3,5,0,3
880,35,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,Muy_Alta,Media,3,Data Scientist,No aplica,Married,10685.0,1,Yes,20,Muy_Alta,Media,1,17,2,17,5,15
882,32,No,Non-Travel,Research & Development,1,Universitaria,Software Engineer,Muy_Alta,Alta,1,Laboratory Technician,Alta,Divorced,2314.0,0,No,12,Alta,Media,1,4,2,3,0,2
885,25,No,Travel_Rarely,Sales,4,Universitaria,Marketing,Alta,Media,2,Sales Executive,Media,Married,4256.0,1,No,12,Alta,Baja,0,5,1,5,0,3
887,49,No,Travel_Rarely,Research & Development,1,Universitaria,Software Technologist,Alta,Alta,1,Research Scientist,Alta,Married,3580.0,2,No,16,Alta,Media,1,7,2,4,0,2
888,24,No,Non-Travel,Research & Development,4,Universitaria,Software Engineer,Baja,Media,1,Laboratory Technician,Media,Married,3162.0,0,No,17,Alta,Muy_Alta,0,6,2,5,3,4
889,32,No,Travel_Frequently,Sales,5,Universitaria,Life Sciences,Media,Alta,2,Sales Executive,Alta,Married,6524.0,1,No,14,Alta,Muy_Alta,1,10,3,10,5,3
893,38,No,Travel_Rarely,Sales,9,Universitaria,Marketing,Media,Media,1,Sales Representative,Media,Married,2899.0,0,No,19,Alta,Muy_Alta,1,3,3,2,1,2
895,31,No,Travel_Rarely,Research & Development,11,Universitaria,Software Engineer,Muy_Alta,Alta,1,Research Scientist,Alta,Married,2356.0,3,Yes,19,Alta,Media,1,8,2,6,0,2
896,29,Yes,Travel_Rarely,Sales,1,Universitaria,Medical,Media,Media,1,Sales Representative,Media,Divorced,2800.0,6,Yes,19,Alta,Alta,3,5,3,3,0,2
899,35,No,Travel_Rarely,Research & Development,25,Universitaria,Software Technologist,Muy_Alta,Media,3,Data Scientist,Media,Married,10903.0,3,No,16,Alta,Baja,0,16,2,13,4,8
900,37,No,Travel_Frequently,Sales,21,Universitaria,Medical,Alta,Alta,1,Sales Representative,Alta,Married,2973.0,5,No,15,Alta,Media,1,10,3,5,0,0
901,53,No,Travel_Rarely,Research & Development,23,Universitaria,Software Engineer,Muy_Alta,Alta,4,Research Director,Alta,Single,14275.0,6,No,18,Alta,Alta,0,33,0,12,3,8
903,47,No,Travel_Rarely,Sales,2,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Married,4537.0,0,Yes,22,Muy_Alta,Baja,1,8,2,7,7,7
905,50,No,Non-Travel,Research & Development,2,Universitaria,Software Engineer,Baja,Alta,4,CTO,Alta,Divorced,17924.0,1,No,11,Alta,Muy_Alta,1,31,3,31,14,7
910,33,No,Travel_Rarely,Human Resources,3,Universitaria,Human Resources,Muy_Alta,Alta,1,Human Resources,Alta,Divorced,2277.0,3,Yes,11,Alta,Alta,1,7,4,4,0,3
911,32,Yes,Travel_Rarely,Financial,25,Universitaria,Ingeniería Administrativa,Baja,Alta,1,Treasurer,No aplica,Single,2795.0,1,Yes,24,Muy_Alta,Alta,0,1,2,1,0,1
912,29,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,Baja,Media,1,Laboratory Technician,Media,Divorced,2532.0,6,No,14,Alta,Alta,3,8,5,4,0,3
913,44,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,Media,Alta,1,Research Scientist,Alta,Married,2559.0,1,Yes,13,Alta,Muy_Alta,0,8,0,8,7,1
916,28,No,Travel_Rarely,Sales,5,Universitaria,Medical,Baja,Alta,2,Sales Executive,Alta,Single,4908.0,1,No,14,Alta,Media,0,4,3,4,0,2
918,58,Yes,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,Muy_Alta,Media,1,Laboratory Technician,Media,Divorced,2380.0,9,Yes,14,Alta,Muy_Alta,1,3,3,1,0,0
922,20,Yes,Travel_Rarely,Sales,2,Universitaria,Medical,Alta,Media,1,Sales Representative,Media,Single,2044.0,1,No,13,Alta,Muy_Alta,0,2,3,2,0,2
923,21,Yes,Travel_Rarely,Research & Development,18,Universitaria,Other,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2693.0,1,No,19,Alta,Baja,0,1,3,1,0,0
924,36,No,Travel_Rarely,Financial,14,Universitaria,Ingeniería Administrativa,Alta,Alta,2,Coordinator,Alta,Married,6586.0,0,Yes,17,Alta,Baja,1,17,2,16,4,11
925,47,No,Travel_Rarely,Sales,2,Universitaria,Life Sciences,Muy_Alta,Media,1,Sales Representative,Media,Single,3294.0,1,Yes,18,Alta,Baja,0,3,3,3,1,2
926,22,Yes,Travel_Rarely,Research & Development,3,Universitaria,Software Engineer,Media,Alta,2,Data Scientist,Alta,Married,4171.0,0,Yes,19,Alta,Baja,1,4,3,3,0,2
927,41,Yes,Travel_Rarely,Research & Development,2,Primaria,Software Engineer,Media,Baja,1,Laboratory Technician,Baja,Divorced,2778.0,4,Yes,13,Alta,Alta,1,10,1,7,1,0
930,28,No,Travel_Rarely,Financial,9,Universitaria,Finanzas,Alta,Alta,1,Financial Analyst,Alta,Divorced,2377.0,5,No,18,Alta,Media,1,6,2,2,2,2
932,39,Yes,Travel_Rarely,Research & Development,6,Universitaria,Systems Engineer,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,2404.0,7,Yes,21,Muy_Alta,Muy_Alta,0,8,2,2,2,2
933,27,No,Travel_Rarely,Research & Development,4,Universitaria,Software Engineer,Media,Alta,1,Research Scientist,Alta,Single,2318.0,1,No,19,Alta,Alta,0,1,2,1,0,0
936,42,No,Travel_Rarely,Sales,14,Universitaria,Medical,Alta,Media,2,Sales Executive,Media,Single,6244.0,7,No,17,Alta,Baja,0,10,6,5,0,3
939,33,No,Travel_Rarely,Research & Development,1,Secundaria,Other,Alta,Media,1,Research Scientist,Media,Single,2799.0,3,Yes,11,Alta,Media,0,6,1,3,0,2
940,58,No,Travel_Rarely,Research & Development,5,Universitaria,Software Technologist,Alta,Media,3,Software Engineer,Media,Divorced,10552.0,2,Yes,13,Alta,Muy_Alta,1,24,3,6,0,4
942,35,No,Travel_Rarely,Research & Development,21,Universitaria,Software Engineer,Muy_Alta,Alta,2,Software Engineer,Alta,Married,4014.0,1,Yes,25,Muy_Alta,Muy_Alta,1,10,2,10,0,7
944,49,No,Travel_Rarely,Research & Development,8,Universitaria,Other,Baja,Alta,3,Laboratory Technician,Alta,Married,7403.0,4,No,11,Alta,Alta,1,29,3,26,1,7
945,48,No,Travel_Rarely,Financial,20,Universitaria,Finanzas,Muy_Alta,Alta,1,Financial Analyst,Alta,Married,2259.0,4,No,17,Alta,Baja,2,13,2,0,0,0
947,31,No,Non-Travel,Sales,20,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Married,6932.0,1,No,13,Alta,Muy_Alta,1,9,2,9,0,0
949,36,No,Travel_Rarely,Research & Development,7,Universitaria,Other,Media,Alta,1,Research Scientist,Alta,Single,4678.0,2,No,18,Alta,Alta,0,8,6,6,0,1
950,38,No,Travel_Rarely,Financial,1,Universitaria,Contaduría,Muy_Alta,Alta,3,Financial Director,Alta,Married,13582.0,1,No,13,Alta,Media,1,15,3,15,5,11
952,25,Yes,Travel_Rarely,Sales,19,Universitaria,Marketing,Alta,Media,1,Sales Representative,Media,Married,2413.0,1,Yes,18,Alta,Alta,3,1,2,1,0,0
954,40,No,Travel_Rarely,Sales,10,Universitaria,Marketing,Baja,Media,3,Sales Executive,Media,Divorced,9705.0,2,No,12,Alta,Media,1,11,2,1,0,0
956,26,No,Travel_Frequently,Sales,1,Universitaria,Medical,Alta,Media,2,Sales Executive,Media,Single,4294.0,1,No,12,Alta,Media,0,7,2,7,0,7
957,41,No,Travel_Rarely,Financial,6,Universitaria,Finanzas,Muy_Alta,Alta,1,Treasurer,Alta,Single,4721.0,2,Yes,13,Alta,Alta,0,20,3,18,2,17
958,36,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,Alta,Alta,1,Laboratory Technician,Alta,Single,2519.0,4,No,21,Muy_Alta,Alta,0,16,6,11,3,9
959,19,Yes,Travel_Rarely,Sales,21,Secundaria,Other,Muy_Alta,Media,1,Sales Representative,Media,Single,2121.0,1,Yes,13,Alta,Media,0,1,3,1,0,0
966,32,No,Travel_Rarely,Research & Development,3,Universitaria,Systems Engineer,Alta,Alta,2,Data Scientist,Alta,Married,6725.0,1,No,12,Alta,Alta,1,8,2,8,6,3
967,36,Yes,Travel_Rarely,Sales,3,Universitaria,Life Sciences,Alta,Media,3,Sales Executive,Media,Married,10325.0,1,Yes,11,Alta,Baja,1,16,6,16,3,7
972,45,No,Non-Travel,Research & Development,4,Universitaria,Software Engineer,Alta,Alta,2,Laboratory Technician,Alta,Married,4447.0,1,No,12,Alta,Media,0,9,5,9,0,8
975,35,No,Travel_Rarely,Sales,18,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Married,4601.0,1,No,16,Alta,Media,0,5,3,5,1,0
976,52,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Muy_Alta,Alta,4,CTO,Alta,Married,17099.0,2,No,15,Alta,Media,1,26,2,9,7,8
977,58,Yes,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2479.0,4,No,24,Muy_Alta,Baja,0,7,4,1,0,0
982,30,No,Travel_Rarely,Sales,8,Universitaria,Other,Alta,Alta,3,Sales Executive,Alta,Divorced,7264.0,5,No,11,Alta,Baja,1,10,2,8,7,7
983,38,No,Non-Travel,Sales,10,Universitaria,Technical Degree,Alta,No aplica,2,Sales Executive,No aplica,Single,5666.0,1,Yes,13,Alta,Media,0,6,1,5,1,3
984,35,No,Travel_Rarely,Sales,3,Universitaria,Life Sciences,Muy_Alta,Alta,3,Sales Executive,Alta,Divorced,7823.0,6,No,13,Alta,Media,1,12,2,10,0,8
985,39,No,Travel_Rarely,Sales,2,Universitaria,Life Sciences,Baja,Muy_Alta,3,Sales Executive,Muy_Alta,Single,7880.0,0,No,18,Alta,Muy_Alta,0,9,3,8,0,7
986,40,Yes,Non-Travel,Sales,24,Master,Life Sciences,Media,Muy_Alta,4,Sales Executive,Muy_Alta,Single,13194.0,4,Yes,16,Alta,Muy_Alta,0,22,2,1,0,0
987,47,No,Travel_Frequently,Research & Development,16,Master,Systems Engineer,Alta,Muy_Alta,2,Data Scientist,Muy_Alta,Divorced,5067.0,1,Yes,19,Alta,Alta,0,20,3,19,2,7
990,36,No,Non-Travel,Sales,8,Universitaria,Technical Degree,Baja,Alta,2,Sales Executive,Alta,Divorced,5079.0,4,No,13,Alta,Muy_Alta,2,12,3,7,0,7
991,31,Yes,Non-Travel,Research & Development,9,Universitaria,Systems Engineer,Alta,Media,1,Research Scientist,Media,Single,2321.0,0,Yes,22,Muy_Alta,Baja,0,4,0,3,1,2
992,33,No,Non-Travel,Sales,17,Universitaria,Life Sciences,Muy_Alta,Alta,4,CMO,Alta,Single,17444.0,1,No,11,Alta,Muy_Alta,0,10,2,10,6,0
994,29,Yes,Travel_Rarely,Research & Development,10,Universitaria,Software Engineer,Muy_Alta,Media,1,Research Scientist,Media,Single,2404.0,6,Yes,20,Muy_Alta,Alta,0,3,5,0,0,0
995,33,No,Travel_Rarely,Financial,13,Universitaria,Ingeniería Administrativa,Media,Alta,1,Financial Analyst,Alta,Single,3452.0,3,No,18,Alta,Baja,0,5,4,3,0,2
996,45,No,Travel_Rarely,Financial,1,Universitaria,Finanzas,Muy_Alta,Alta,1,Treasurer,Alta,Divorced,2270.0,3,No,14,Alta,Muy_Alta,2,8,2,5,0,2
997,50,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,Muy_Alta,Alta,4,Research Director,Alta,Divorced,17399.0,9,No,22,Muy_Alta,Alta,1,32,1,5,1,3
999,41,No,Travel_Frequently,Financial,9,Universitaria,Finanzas,Baja,Alta,5,Financial Director,No aplica,Divorced,19419.0,2,No,17,Alta,Media,1,21,2,18,0,11
